country,city,date,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
China, Shenzhen,2024-03-04 00:00:00+00:00,22.5415,114.0596,25.015501,18.6655,22.123833,24.98494,18.158747,23.623178,1.0,28.387545,1.9666065
China, Shenzhen,2024-03-05 00:00:00+00:00,22.5415,114.0596,27.4155,18.765501,24.278,29.395935,17.707884,27.518509,2.3,25.38702,2.7999995
China, Shenzhen,2024-03-06 00:00:00+00:00,22.5415,114.0596,26.2155,14.0155,19.923836,27.950058,12.29141,19.771532,2.1000001,19.346441,2.8485267
China, Shenzhen,2024-03-07 00:00:00+00:00,22.5415,114.0596,19.4155,13.3655,16.330084,19.019089,10.977146,15.200978,5.499999,18.35647,2.0899324
China, Shenzhen,2024-03-08 00:00:00+00:00,22.5415,114.0596,21.8155,14.1155,17.557167,21.87083,11.821959,16.300255,0.1,17.429354,3.4825087
China, Shenzhen,2024-03-09 00:00:00+00:00,22.5415,114.0596,17.3655,13.9655,15.428001,15.19286,12.1227,13.828789,9.0,19.829433,1.5355841
China, Shenzhen,2024-03-10 00:00:00+00:00,22.5415,114.0596,17.1155,14.5155,15.409251,15.077631,12.892368,14.100221,9.400002,20.532627,1.0874249
China, Shenzhen,2024-03-11 00:00:00+00:00,22.5415,114.0596,18.4655,11.415501,15.575915,18.636068,10.4382515,15.574356,15.2,14.77755,0.97176677
China, Shenzhen,2024-03-12 00:00:00+00:00,22.5415,114.0596,22.6155,14.3655,17.421751,23.283283,12.831137,16.511751,0.0,15.124284,4.2142878
China, Shenzhen,2024-03-13 00:00:00+00:00,22.5415,114.0596,22.4655,16.6655,18.9155,21.525217,14.342791,17.374453,0.0,23.491207,3.8207614
China, Shenzhen,2024-03-14 00:00:00+00:00,22.5415,114.0596,22.265501,18.2155,19.715498,22.734064,17.368395,20.024282,0.0,19.917469,2.6957748
China, Shenzhen,2024-03-15 00:00:00+00:00,22.5415,114.0596,22.9655,19.3655,20.623835,23.279287,19.951767,21.158247,0.1,20.696085,2.4523191
China, Shenzhen,2024-03-16 00:00:00+00:00,22.5415,114.0596,23.765501,20.015501,21.644669,26.776266,21.770363,24.033312,0.1,16.516901,1.7359452
China, Shenzhen,2024-03-17 00:00:00+00:00,22.5415,114.0596,26.9155,19.1655,22.66342,30.723106,21.88557,25.977303,0.70000005,12.313893,2.6356916
China, Shenzhen,2024-03-18 00:00:00+00:00,22.5415,114.0596,23.3155,16.5155,20.292585,26.20477,14.506502,21.32529,1.0,19.881649,1.7689285
China, Shenzhen,2024-03-19 00:00:00+00:00,22.5415,114.0596,23.1155,14.0655,18.319666,22.726025,11.912344,16.990423,0.0,21.370783,3.8106143
China, Shenzhen,2024-03-20 00:00:00+00:00,22.5415,114.0596,,,,,,,,,
Philippines, Manila,2022-01-01 00:00:00+00:00,14.5958,120.9772,28.7475,21.4475,24.884996,30.653606,24.82572,27.597069,0.1,20.008356,3.697679
Philippines, Manila,2022-01-02 00:00:00+00:00,14.5958,120.9772,28.3975,21.9975,24.88292,29.690899,25.755053,27.394495,0.0,18.388212,3.4375422
Philippines, Manila,2022-01-03 00:00:00+00:00,14.5958,120.9772,29.3975,22.5975,25.316248,30.993351,25.446198,27.475752,0.0,19.562946,4.2340555
Philippines, Manila,2022-01-04 00:00:00+00:00,14.5958,120.9772,29.0975,21.8475,25.339163,30.596355,25.72951,27.885893,0.0,19.493261,3.648103
Philippines, Manila,2022-01-05 00:00:00+00:00,14.5958,120.9772,30.4475,22.4475,25.903748,32.61123,26.79517,28.726221,0.0,18.214718,4.189949
Philippines, Manila,2022-01-06 00:00:00+00:00,14.5958,120.9772,28.6975,21.9475,25.353746,32.881496,25.66604,28.760696,1.3000001,15.379206,3.1392734
Philippines, Manila,2022-01-07 00:00:00+00:00,14.5958,120.9772,30.0975,22.0975,25.839163,34.140373,25.881006,29.253418,0.0,11.367109,3.8506234
Philippines, Manila,2022-01-08 00:00:00+00:00,14.5958,120.9772,29.6975,22.1975,25.382917,34.901672,26.57645,29.835493,1.8000001,8.891343,3.453115
Philippines, Manila,2022-01-09 00:00:00+00:00,14.5958,120.9772,29.2975,22.5475,25.81833,35.136574,26.691532,30.553415,0.4,7.342588,3.8473794
Philippines, Manila,2022-01-10 00:00:00+00:00,14.5958,120.9772,29.4975,23.2475,26.232916,34.217396,26.183304,30.376348,0.2,12.605142,4.000955
Philippines, Manila,2022-01-11 00:00:00+00:00,14.5958,120.9772,29.7975,21.6975,25.57875,33.055183,25.502705,28.676298,0.0,18.0,4.389405
Philippines, Manila,2022-01-12 00:00:00+00:00,14.5958,120.9772,28.5475,22.4475,25.49958,32.61283,25.900427,28.863783,1.7000002,13.70839,3.6619086
Philippines, Manila,2022-01-13 00:00:00+00:00,14.5958,120.9772,28.1475,21.9475,25.051668,33.126762,25.600143,28.624435,1.7,12.783802,3.40885
Philippines, Manila,2022-01-14 00:00:00+00:00,14.5958,120.9772,29.1475,21.3975,24.982916,31.82801,24.747246,27.351358,0.4,17.208603,3.7095869
Philippines, Manila,2022-01-15 00:00:00+00:00,14.5958,120.9772,29.6975,20.5975,24.732916,29.716396,23.45823,26.270126,0.0,22.33161,4.0837502
Philippines, Manila,2022-01-16 00:00:00+00:00,14.5958,120.9772,30.3975,21.2475,25.36416,31.623402,24.597982,27.288385,0.0,22.007162,4.3966255
Philippines, Manila,2022-01-17 00:00:00+00:00,14.5958,120.9772,29.4475,20.7475,24.870417,31.867138,23.473158,27.167137,0.0,17.873556,4.001737
Philippines, Manila,2022-01-18 00:00:00+00:00,14.5958,120.9772,30.0975,22.6975,25.407915,31.720985,25.599566,27.489538,0.0,17.238699,4.144001
Philippines, Manila,2022-01-19 00:00:00+00:00,14.5958,120.9772,30.4975,23.1475,25.90583,32.729176,26.71673,29.392143,1.5000001,11.435313,2.4562914
Philippines, Manila,2022-01-20 00:00:00+00:00,14.5958,120.9772,30.2975,22.9475,25.830835,33.70414,26.591484,29.635368,3.7999997,18.472595,3.4188228
Philippines, Manila,2022-01-21 00:00:00+00:00,14.5958,120.9772,29.5475,22.6475,25.88292,33.829845,27.28406,29.736132,1.1,15.496736,3.4303577
Philippines, Manila,2022-01-22 00:00:00+00:00,14.5958,120.9772,30.6975,23.4475,26.666252,34.205368,27.848259,30.142012,1.1,18.532135,4.2768216
Philippines, Manila,2022-01-23 00:00:00+00:00,14.5958,120.9772,31.0475,23.1975,26.609999,34.653015,28.237144,30.897896,1.8000001,17.193533,3.9276338
Philippines, Manila,2022-01-24 00:00:00+00:00,14.5958,120.9772,29.8975,22.7975,26.424585,35.139046,27.344603,31.143671,0.9000001,12.4811535,3.781814
Philippines, Manila,2022-01-25 00:00:00+00:00,14.5958,120.9772,32.1475,24.4475,27.05583,35.711864,28.166065,30.430601,0.0,15.978484,4.3387074
Philippines, Manila,2022-01-26 00:00:00+00:00,14.5958,120.9772,30.1975,23.9975,26.43083,34.06768,29.298431,31.399261,3.4,11.440978,2.6162827
Philippines, Manila,2022-01-27 00:00:00+00:00,14.5958,120.9772,31.6975,24.0475,27.176666,35.06235,28.838661,31.37024,3.1999998,21.068459,4.163325
Philippines, Manila,2022-01-28 00:00:00+00:00,14.5958,120.9772,32.5975,23.3975,27.83084,36.727665,28.416718,31.822226,0.1,17.566378,4.659225
Philippines, Manila,2022-01-29 00:00:00+00:00,14.5958,120.9772,31.5975,25.5475,27.830832,37.56399,29.389626,32.33876,1.0,19.242327,4.3857565
Philippines, Manila,2022-01-30 00:00:00+00:00,14.5958,120.9772,29.3975,24.5975,26.55583,33.868675,28.820095,30.691635,8.099999,24.144167,3.7793891
Philippines, Manila,2022-01-31 00:00:00+00:00,14.5958,120.9772,31.7975,23.4475,27.19333,35.571716,27.876892,30.764473,0.0,15.124284,4.450227
Philippines, Manila,2022-02-01 00:00:00+00:00,14.5958,120.9772,30.9975,22.7975,26.603746,34.23012,27.062237,29.8448,2.8,15.905319,4.2786794
Philippines, Manila,2022-02-02 00:00:00+00:00,14.5958,120.9772,31.3975,23.6475,26.801666,33.661755,26.988968,29.483757,0.0,16.965895,4.2215858
Philippines, Manila,2022-02-03 00:00:00+00:00,14.5958,120.9772,29.5975,22.4975,26.085,34.060047,26.402054,30.082884,2.1000001,11.592894,3.2441976
Philippines, Manila,2022-02-04 00:00:00+00:00,14.5958,120.9772,32.1475,22.9975,27.070414,35.636578,27.46526,30.175316,0.0,16.800856,4.807596
Philippines, Manila,2022-02-05 00:00:00+00:00,14.5958,120.9772,30.7475,23.5975,26.41208,32.527935,26.565731,29.04026,0.0,18.448023,3.244201
Philippines, Manila,2022-02-06 00:00:00+00:00,14.5958,120.9772,31.2475,24.1975,26.905832,33.036533,27.354666,29.397385,0.0,23.40277,4.9097576
Philippines, Manila,2022-02-07 00:00:00+00:00,14.5958,120.9772,30.0975,22.8475,25.791252,33.080822,27.512663,29.709984,5.2,19.959719,3.0666177
Philippines, Manila,2022-02-08 00:00:00+00:00,14.5958,120.9772,32.0975,23.2975,27.26,35.608307,27.531002,31.215395,0.4,15.459054,3.9328287
Philippines, Manila,2022-02-09 00:00:00+00:00,14.5958,120.9772,31.9475,22.6975,27.078753,35.726555,27.36347,30.377554,0.90000004,16.965895,4.7973814
Philippines, Manila,2022-02-10 00:00:00+00:00,14.5958,120.9772,32.5975,22.7475,27.180832,35.41321,27.327696,30.358484,0.0,18.861387,4.8330245
Philippines, Manila,2022-02-11 00:00:00+00:00,14.5958,120.9772,32.6475,23.0975,27.24125,34.64936,26.635012,29.95189,0.0,19.245697,4.8701434
Philippines, Manila,2022-02-12 00:00:00+00:00,14.5958,120.9772,32.5475,24.3475,27.082918,37.34426,28.442097,31.208101,5.7,18.532135,4.415802
Philippines, Manila,2022-02-13 00:00:00+00:00,14.5958,120.9772,30.9475,24.0475,27.389162,34.3084,29.175316,31.145212,0.8,17.388409,4.2433624
Philippines, Manila,2022-02-14 00:00:00+00:00,14.5958,120.9772,30.1975,23.4475,26.257917,35.30213,27.957695,31.073374,7.2000003,11.440979,3.6542199
Philippines, Manila,2022-02-15 00:00:00+00:00,14.5958,120.9772,31.6475,24.1475,27.249586,36.035343,29.224773,31.717272,0.1,13.896187,4.327221
Philippines, Manila,2022-02-16 00:00:00+00:00,14.5958,120.9772,30.3475,23.9975,26.699583,36.09515,28.022953,31.073746,3.2,12.096214,3.7749028
Philippines, Manila,2022-02-17 00:00:00+00:00,14.5958,120.9772,30.3475,24.1975,26.874582,33.173027,29.070385,30.690575,0.90000004,20.316889,3.8725402
Philippines, Manila,2022-02-18 00:00:00+00:00,14.5958,120.9772,30.8475,23.6475,27.137083,35.137856,28.835762,31.462183,2.8999999,14.05845,4.1739483
Philippines, Manila,2022-02-19 00:00:00+00:00,14.5958,120.9772,31.5475,24.3975,27.632917,37.4506,29.492794,32.096172,0.90000004,16.870138,4.3753967
Philippines, Manila,2022-02-20 00:00:00+00:00,14.5958,120.9772,31.6475,24.0975,27.651665,36.580143,29.38377,31.83116,1.8000001,16.375053,4.357915
Philippines, Manila,2022-02-21 00:00:00+00:00,14.5958,120.9772,32.7975,25.0475,27.98916,35.742474,29.79092,31.784472,0.3,20.240196,4.7582545
Philippines, Manila,2022-02-22 00:00:00+00:00,14.5958,120.9772,30.4975,24.1975,26.389168,35.491558,28.972122,30.736212,4.6,16.171976,3.3778222
Philippines, Manila,2022-02-23 00:00:00+00:00,14.5958,120.9772,32.0975,22.5975,26.824585,35.295807,26.95322,30.437004,0.4,16.645864,3.8704011
Philippines, Manila,2022-02-24 00:00:00+00:00,14.5958,120.9772,32.9975,24.2475,27.949585,37.046295,28.253376,31.365662,0.2,17.654688,5.199836
Philippines, Manila,2022-02-25 00:00:00+00:00,14.5958,120.9772,32.0475,24.7475,27.632917,34.386986,29.09248,31.050758,0.6,19.09358,5.0848436
Philippines, Manila,2022-02-26 00:00:00+00:00,14.5958,120.9772,31.5475,23.1475,26.974586,35.532204,27.812618,30.849932,4.2999997,15.629972,4.401467
Philippines, Manila,2022-02-27 00:00:00+00:00,14.5958,120.9772,32.4975,23.3475,27.532919,35.299828,28.124474,31.041948,2.1000001,16.56,5.0804195
Philippines, Manila,2022-02-28 00:00:00+00:00,14.5958,120.9772,32.6975,23.5975,27.849577,34.389397,27.603058,30.856644,0.0,24.36591,5.5440416
Philippines, Manila,2022-03-01 00:00:00+00:00,14.5958,120.9772,34.1475,23.2975,27.701666,35.881516,27.128725,30.203417,0.0,24.288662,5.6190276
Philippines, Manila,2022-03-02 00:00:00+00:00,14.5958,120.9772,33.3475,24.3975,28.22875,36.347748,29.49062,31.901651,1.5,16.954432,5.0332923
Philippines, Manila,2022-03-03 00:00:00+00:00,14.5958,120.9772,34.0975,22.8975,28.207918,37.463634,27.461397,31.39691,0.6,21.188072,5.5048103
Philippines, Manila,2022-03-04 00:00:00+00:00,14.5958,120.9772,32.8975,24.4975,28.101667,37.115913,28.291382,31.719826,1.3000001,16.434305,4.716479
Philippines, Manila,2022-03-05 00:00:00+00:00,14.5958,120.9772,32.0975,23.5975,28.151663,36.300858,27.905663,31.434362,0.0,23.904108,5.089267
Philippines, Manila,2022-03-06 00:00:00+00:00,14.5958,120.9772,34.2975,24.2475,28.307917,38.62098,28.136581,31.402983,0.0,19.829433,5.5668936
Philippines, Manila,2022-03-07 00:00:00+00:00,14.5958,120.9772,31.6475,24.1975,27.92875,36.410637,28.210434,31.698494,0.0,15.986593,5.2827516
Philippines, Manila,2022-03-08 00:00:00+00:00,14.5958,120.9772,32.6975,24.4975,28.157913,38.08157,28.420784,31.553282,0.1,15.856356,4.9233303
Philippines, Manila,2022-03-09 00:00:00+00:00,14.5958,120.9772,32.1975,24.9975,27.909996,33.967796,27.662409,29.94243,0.0,19.803272,5.0975866
Philippines, Manila,2022-03-10 00:00:00+00:00,14.5958,120.9772,33.5975,25.0475,28.49958,35.93089,29.550152,31.732399,0.4,21.96295,5.2560716
Philippines, Manila,2022-03-11 00:00:00+00:00,14.5958,120.9772,32.8975,25.5475,28.114164,38.60184,30.341393,33.23308,2.8,10.805998,4.177235
Philippines, Manila,2022-03-12 00:00:00+00:00,14.5958,120.9772,32.9975,24.2475,27.572495,39.481026,28.719456,32.364956,3.6,18.671474,4.763462
Philippines, Manila,2022-03-13 00:00:00+00:00,14.5958,120.9772,31.7975,25.2975,27.824583,37.628677,30.410793,32.486877,6.899999,17.727943,3.911419
Philippines, Manila,2022-03-14 00:00:00+00:00,14.5958,120.9772,31.8475,24.4475,27.712082,38.52553,29.822277,33.2936,9.4,6.618519,4.369461
Philippines, Manila,2022-03-15 00:00:00+00:00,14.5958,120.9772,32.9975,24.9475,28.216246,39.905254,30.63786,33.74917,0.5,10.739833,4.7698107
Philippines, Manila,2022-03-16 00:00:00+00:00,14.5958,120.9772,32.3975,24.6975,28.066252,39.965183,29.897705,33.41135,6.7999997,14.20062,4.536069
Philippines, Manila,2022-03-17 00:00:00+00:00,14.5958,120.9772,33.6475,25.4975,29.145418,38.684242,30.663696,33.71956,1.9000001,19.272614,5.1411743
Philippines, Manila,2022-03-18 00:00:00+00:00,14.5958,120.9772,33.2475,24.8975,27.864168,40.03607,30.276405,33.33627,9.0,16.171976,4.6475368
Philippines, Manila,2022-03-19 00:00:00+00:00,14.5958,120.9772,32.8475,25.4975,28.972504,39.58659,30.94799,34.117867,0.6,16.454008,5.247035
Philippines, Manila,2022-03-20 00:00:00+00:00,14.5958,120.9772,34.4475,25.4975,29.355835,40.332127,30.635174,34.076977,0.4,15.807239,5.0587263
Philippines, Manila,2022-03-21 00:00:00+00:00,14.5958,120.9772,34.6475,25.9975,29.849579,37.962593,30.630928,33.44908,0.2,20.61766,5.933436
Philippines, Manila,2022-03-22 00:00:00+00:00,14.5958,120.9772,34.9475,25.2475,29.94542,40.472656,30.274464,34.536976,0.0,19.272614,5.592994
Philippines, Manila,2022-03-23 00:00:00+00:00,14.5958,120.9772,34.3975,25.4975,29.43083,39.770737,30.487148,34.52709,1.6,12.979984,5.3148513
Philippines, Manila,2022-03-24 00:00:00+00:00,14.5958,120.9772,35.1475,25.5975,29.670416,41.134525,29.840576,33.447147,0.2,19.255793,5.946601
Philippines, Manila,2022-03-25 00:00:00+00:00,14.5958,120.9772,35.1475,26.4975,30.162085,38.202503,30.659412,33.444805,0.0,19.995398,6.4023495
Philippines, Manila,2022-03-26 00:00:00+00:00,14.5958,120.9772,34.3975,26.3475,30.07042,39.54752,31.300869,34.610413,1.2,15.580141,5.2777643
Philippines, Manila,2022-03-27 00:00:00+00:00,14.5958,120.9772,35.4975,25.3975,29.926668,40.267044,30.930454,34.199226,0.4,19.523155,5.8592577
Philippines, Manila,2022-03-28 00:00:00+00:00,14.5958,120.9772,35.3475,26.0975,29.78083,39.817482,30.304966,33.379246,0.5,21.194187,5.9797797
Philippines, Manila,2022-03-29 00:00:00+00:00,14.5958,120.9772,33.3475,26.1475,29.345415,35.561535,29.77267,32.239666,0.3,26.124195,6.081194
Philippines, Manila,2022-03-30 00:00:00+00:00,14.5958,120.9772,34.5975,25.6975,29.674582,36.271393,30.699547,32.82106,0.2,23.377836,6.211551
Philippines, Manila,2022-03-31 00:00:00+00:00,14.5958,120.9772,35.0475,25.9475,30.112082,40.863018,31.401062,34.74332,0.0,14.658676,5.543168
Philippines, Manila,2022-04-01 00:00:00+00:00,14.5958,120.9772,34.2975,24.9975,29.012083,37.80243,30.423458,33.137547,1.0,16.199999,4.9985905
Philippines, Manila,2022-04-02 00:00:00+00:00,14.5958,120.9772,34.1975,23.3975,28.46417,37.412483,27.893528,31.860855,1.7,20.570463,5.9115634
Philippines, Manila,2022-04-03 00:00:00+00:00,14.5958,120.9772,34.5475,24.8475,29.045416,38.626194,29.467453,32.133774,0.0,14.84318,5.838686
Philippines, Manila,2022-04-04 00:00:00+00:00,14.5958,120.9772,32.7475,25.7475,28.8225,35.58439,30.16711,32.083195,3.7,19.48661,5.4833813
Philippines, Manila,2022-04-05 00:00:00+00:00,14.5958,120.9772,30.5475,24.3475,27.128748,34.92408,29.858307,31.954176,2.0,13.363711,2.8214562
Philippines, Manila,2022-04-06 00:00:00+00:00,14.5958,120.9772,31.6975,25.2975,28.076666,38.158226,30.064281,33.150734,2.2999997,12.57426,4.633377
Philippines, Manila,2022-04-07 00:00:00+00:00,14.5958,120.9772,32.9975,25.1975,28.301664,37.60762,30.289017,32.921856,2.4,15.629971,4.560732
Philippines, Manila,2022-04-08 00:00:00+00:00,14.5958,120.9772,30.4975,25.4475,26.818335,36.28892,30.693588,32.27423,22.0,10.296251,3.3864076
Philippines, Manila,2022-04-09 00:00:00+00:00,14.5958,120.9772,32.1475,25.3475,28.264162,37.75702,29.68943,33.204044,0.8000001,13.891522,5.055259
Philippines, Manila,2022-04-10 00:00:00+00:00,14.5958,120.9772,29.9475,25.3475,26.94333,34.89643,29.072414,31.675829,1.6000001,12.074766,3.4100344
Philippines, Manila,2022-04-11 00:00:00+00:00,14.5958,120.9772,31.4975,25.0975,27.930834,34.34505,30.117088,32.260506,1.2,15.7908325,3.272634
Philippines, Manila,2022-04-12 00:00:00+00:00,14.5958,120.9772,30.0475,24.4475,26.751669,34.92306,29.62125,31.668165,5.1,11.592894,3.1458488
Philippines, Manila,2022-04-13 00:00:00+00:00,14.5958,120.9772,30.8975,24.9475,27.526665,36.065945,29.652233,32.46877,4.2999997,19.08,3.9229445
Philippines, Manila,2022-04-14 00:00:00+00:00,14.5958,120.9772,31.7475,24.3475,27.955832,37.4969,29.260822,32.777027,3.2999997,14.8257065,5.6066155
Philippines, Manila,2022-04-15 00:00:00+00:00,14.5958,120.9772,32.4475,24.8475,28.280832,38.762856,29.182152,32.840366,1.5000001,16.485485,5.6020164
Philippines, Manila,2022-04-16 00:00:00+00:00,14.5958,120.9772,31.7475,24.8475,27.901667,37.35125,29.465752,32.71713,4.9,12.287555,4.5158606
Philippines, Manila,2022-04-17 00:00:00+00:00,14.5958,120.9772,28.4475,24.8475,26.424578,33.51423,30.022667,31.422462,10.9,14.799459,2.2277703
Philippines, Manila,2022-04-18 00:00:00+00:00,14.5958,120.9772,32.6475,23.8475,27.989168,37.226357,28.825668,31.748682,2.8000002,18.847641,5.635418
Philippines, Manila,2022-04-19 00:00:00+00:00,14.5958,120.9772,32.2975,24.5475,28.126663,35.349556,29.75674,32.014713,1.4000001,17.643673,5.4436564
Philippines, Manila,2022-04-20 00:00:00+00:00,14.5958,120.9772,32.3475,24.6975,28.126669,37.245083,30.20634,32.827587,6.9,17.81909,5.0159645
Philippines, Manila,2022-04-21 00:00:00+00:00,14.5958,120.9772,32.7475,25.8975,28.882917,40.52577,31.274448,34.254192,1.6,13.089354,5.343206
Philippines, Manila,2022-04-22 00:00:00+00:00,14.5958,120.9772,33.4975,24.9475,29.097498,38.33071,30.248867,33.47668,0.70000005,16.454008,5.3911743
Philippines, Manila,2022-04-23 00:00:00+00:00,14.5958,120.9772,34.1975,25.7475,29.460001,39.038395,31.405132,33.758686,0.0,21.261345,5.9734726
Philippines, Manila,2022-04-24 00:00:00+00:00,14.5958,120.9772,33.7475,26.2475,29.26625,40.470726,30.31889,33.867577,1.2,20.94507,5.677155
Philippines, Manila,2022-04-25 00:00:00+00:00,14.5958,120.9772,33.4475,26.5475,29.234999,37.883755,31.531746,33.548424,1.0,17.782688,4.970784
Philippines, Manila,2022-04-26 00:00:00+00:00,14.5958,120.9772,33.2975,26.1975,29.428743,38.89609,31.077023,33.92574,0.7,17.072504,5.175336
Philippines, Manila,2022-04-27 00:00:00+00:00,14.5958,120.9772,34.3475,25.5975,29.326668,39.713154,30.273426,33.604187,4.4,17.414474,5.263953
Philippines, Manila,2022-04-28 00:00:00+00:00,14.5958,120.9772,34.5975,26.4975,29.820417,37.953796,31.088615,33.54897,0.5,23.358425,6.3722034
Philippines, Manila,2022-04-29 00:00:00+00:00,14.5958,120.9772,34.3975,24.5475,28.99125,38.28831,29.870136,33.621548,7.9,20.291357,4.980658
Philippines, Manila,2022-04-30 00:00:00+00:00,14.5958,120.9772,34.0475,25.9475,29.439165,39.493614,30.737122,34.01775,0.3,18.671474,5.836717
Philippines, Manila,2022-05-01 00:00:00+00:00,14.5958,120.9772,34.5975,25.1975,29.587076,37.514023,30.282375,33.15111,0.0,23.363974,6.4572263
Philippines, Manila,2022-05-02 00:00:00+00:00,14.5958,120.9772,33.9475,25.5475,29.659998,37.63945,30.736248,33.5625,1.3000001,18.947083,5.9599743
Philippines, Manila,2022-05-03 00:00:00+00:00,14.5958,120.9772,34.8475,25.5975,29.774584,39.080982,30.74002,34.10942,0.5,16.375053,6.0461802
Philippines, Manila,2022-05-04 00:00:00+00:00,14.5958,120.9772,34.7475,25.1975,29.822496,38.2161,30.365437,33.328136,1.4000001,23.143827,6.471747
Philippines, Manila,2022-05-05 00:00:00+00:00,14.5958,120.9772,35.8975,25.8475,30.580828,39.36499,31.482998,34.742992,0.2,14.05845,6.1445656
Philippines, Manila,2022-05-06 00:00:00+00:00,14.5958,120.9772,35.6975,26.7975,30.712088,40.938908,32.022625,34.98506,0.0,17.193533,6.1902876
Philippines, Manila,2022-05-07 00:00:00+00:00,14.5958,120.9772,35.9475,26.9475,30.847502,39.34951,31.81828,34.54481,1.3,19.930477,6.5786853
Philippines, Manila,2022-05-08 00:00:00+00:00,14.5958,120.9772,36.9475,26.7975,30.976664,39.97959,30.291145,34.151173,0.0,21.046917,7.0064063
Philippines, Manila,2022-05-09 00:00:00+00:00,14.5958,120.9772,36.1975,26.6975,30.812082,39.34343,31.091217,33.888218,0.8,20.771093,6.9466925
Philippines, Manila,2022-05-10 00:00:00+00:00,14.5958,120.9772,35.5975,26.9475,30.716253,38.186913,30.980396,33.948696,1.5,20.12461,6.788773
Philippines, Manila,2022-05-11 00:00:00+00:00,14.5958,120.9772,35.4475,26.9975,30.77458,39.901814,31.667751,34.6454,0.7,19.386593,6.482831
Philippines, Manila,2022-05-12 00:00:00+00:00,14.5958,120.9772,35.7475,27.1975,30.85375,39.158195,31.910542,34.77723,2.1999998,20.598795,6.443583
Philippines, Manila,2022-05-13 00:00:00+00:00,14.5958,120.9772,34.8975,26.4975,29.835,40.35724,32.171146,35.06416,9.3,14.021525,5.638282
